Country,Date,Covid Deaths,Surplus Deaths,Max Deaths,Overall Deaths
Albania,2021W15,1.6020311870709486e-05,3.8156449074355466e-05,0.00015656101800125323,0.00021073777894631819
Germany,2021W15,1.6302882103028338e-05,0.0,0.00024200705851840508,0.000226448515584503
Spain,2021W15,1.3861141113695219e-05,0.0,0.00018129621845322028,0.00017034224254486332
Iceland,2021W15,0.0,0.0,0.000154015401540154,0.00013196237083956992
Slovakia,2021W15,9.87219084428478e-05,0.0,0.00020045961453974982,0.00025086476301277775
United Kingdom,2021W15,5.086491969824589e-06,0.0,0.00019749248694701622,0.0001387256910196899
Croatia,2021W15,5.376137629123305e-05,0.0,0.00026112277140153854,0.0003140622335415658
Liechtenstein,2021W15,0.0,0.0,0.00017449272719193405,0.00013655955276746469
Latvia,2021W15,3.0987721291504836e-05,0.0,0.0003344742679692035,0.00031075754590628436
Luxembourg,2021W15,2.4682410893870884e-05,0.0,0.0001550177046229205,0.00012551268518372642
Norway,2021W15,3.2150152091858917e-06,0.0,0.00015502559193736153,0.0001391112350128511
Belgium,2021W15,2.4463207840250408e-05,0.0,0.00020215485051235343,0.00019002258259873751
Portugal,2021W15,3.722314557201876e-06,0.0,0.0002262812707290212,0.00019699135995765755
Europe**,2021W15,3.394900514939318e-05,0.0,0.00021014081420738634,0.0002308652432857815
Serbia,2021W15,3.8952897603213175e-05,9.17213121335396e-05,0.0003003301429463718,0.00043100435268312454
Romania,2021W15,5.3380795891522304e-05,4.055168962191763e-05,0.00028051426810611656,0.0003744467536195565
North Macedonia,2021W15,0.00012519286468343124,0.0,0.0,0.0
Montenegro,2021W15,9.988094835349479e-05,4.3362501166409585e-06,0.00022120137519770212,0.00032541857366783785
Switzerland,2021W15,7.150848298213441e-06,0.0,0.00015795103450940925,0.00014440100111876174
Estonia,2021W15,5.5636253184047736e-05,0.0,0.0002481427826711433,0.0002997340486852301
Ireland,2021W15,1.2118006478739023e-05,0.0,0.0,0.00011858334911337472
Cyprus,2021W15,1.3392752511978144e-05,1.1922235046617266e-05,0.0001443265442597944,0.0001696415318183898
Bulgaria,2021W16,0.00011335134231700553,0.00010152404063356802,0.0003134228374911844,0.0005282982204417579
Sweden,2021W16,1.3648968129980569e-05,0.0,0.00019177000075421235,0.0001621176261650398
Netherlands,2021W16,8.240147658868188e-06,0.0,0.0001746097496465067,0.0001802532300377416
Italy,2021W16,4.6801326299055167e-05,0.0,0.0002111669557694153,0.0002500778816948792
Poland,2021W16,9.236257684031245e-05,3.024284058302527e-05,0.00021728181813284882,0.0003398872355561865
Malta,2021W16,9.68804495252858e-06,0.0,0.000162109410498856,0.00012981980236388297
Denmark,2021W16,2.625550545129932e-06,0.0,0.000194687666714901,0.00017488449717995895
Austria,2021W16,2.82110689487481e-05,0.0,0.0001856354576226594,0.00018826037413549493
France,2021W16,3.0472476712154854e-05,0.0,0.000179109000680092,0.00019789619597366598
Hungary,2021W16,0.00016840047908497566,0.0,0.0002660661205694999,0.0003741395509695085
Finland,2021W16,2.168494556988308e-06,0.0,0.0002085324791301251,0.0001893818579769789
Greece,2021W16,5.144229460602569e-05,0.0,0.00022339923800650743,0.00026632624853071066
Lithuania,2021W16,2.9211736202521988e-05,0.0,0.0003020659691528053,0.00031095595108643814
Slovenia,2021W16,2.1337359297896562e-05,0.0,0.00020796228950483646,0.00020310004961331173
Czechia,2021W16,6.394576651460159e-05,0.0,0.0002110221295437157,0.00025220110641438335
Albania,2021W16,1.366438365442868e-05,3.025036076689003e-05,0.00015586796831929374,0.00019978271274061243
Germany,2021W16,1.8235016151137425e-05,0.0,0.00023220671394169327,0.00022950305115433523
Spain,2021W16,1.3312602804781862e-05,0.0,0.00017760985486722265,0.0001695616303360251
Iceland,2021W16,0.0,0.0,0.000154529642834876,0.00012563540785411108
Slovakia,2021W16,9.21892898878789e-05,0.0,0.0001976627518212365,0.00023779952590283993
United Kingdom,2021W16,4.111205898914269e-06,0.0,0.00020293039312821887,0.00014742824365242813
Croatia,2021W16,6.524037983114302e-05,3.254796579741777e-07,0.0002556810741098023,0.0003212469335989195
Liechtenstein,2021W16,0.0,0.0,0.00020018835548652535,0.00016216446891136431
Latvia,2021W16,3.133985448799922e-05,0.0,0.0003163806058688602,0.0003093490131203068
Luxembourg,2021W16,2.1006307143719904e-05,0.0,0.00014651750030596718,0.0001281384735766914
Norway,2021W16,3.895114580359831e-06,0.0,0.00015386426257912956,0.0001412133603419342
Belgium,2021W16,2.4809385309687913e-05,0.0,0.00019405129526669975,0.00018984949386401876
Portugal,2021W16,2.7189080243909356e-06,0.0,0.00022113115305854962,0.00019003225013332359
Europe**,2021W16,3.349369158205363e-05,0.0,0.000207022172332697,0.00022749667340433803
Serbia,2021W16,3.7546130441951426e-05,5.6439722185076267e-05,0.0003012672104750656,0.0003952530631020933
Romania,2021W16,5.718255013550389e-05,3.399152663660615e-05,0.0002755823703173832,0.00036675644708949323
North Macedonia,2021W16,0.00012003691658836071,0.0,0.0,0.0
Montenegro,2021W16,8.591909535784498e-05,5.617017346207942e-07,0.0002233649405417627,0.0003098457376342285
Switzerland,2021W16,6.612612404799527e-06,0.0,0.00015694587130475856,0.00014470856448642685
Estonia,2021W16,5.1626433134747e-05,0.0,0.0002461212528734151,0.0002899601123150596
Ireland,2021W16,1.0453445149241907e-05,0.0,0.0,0.00011685220533069773
Cyprus,2021W16,1.3392752511978144e-05,1.5620313743427674e-05,0.00014472069549719953,0.00017373376175260536
Bulgaria,2021W17,0.00010086920045471623,8.879341280045361e-05,0.0003074061557319029,0.0004970687689870727
Sweden,2021W17,1.3713198568239302e-05,0.0,0.00018661472779025695,0.00015932360210078495
Netherlands,2021W17,7.915882588959022e-06,0.0,0.00017253203092514497,0.00017950932781853822
Italy,2021W17,4.000930984565134e-05,0.0,0.00020660301086395392,0.00024187344094172032
Poland,2021W17,8.587032894986799e-05,1.703299433462039e-05,0.0002129969502558497,0.0003159002735403381
Malta,2021W17,8.396305625524768e-06,0.0,0.00015440148752483103,0.00012529871471936963
Denmark,2021W17,2.8538592881847087e-06,0.0,0.00018734480922816951,0.000177110507424743
Austria,2021W17,2.4703343444538678e-05,0.0,0.00018342227605301043,0.0001893425447697723
France,2021W17,2.9881256468750074e-05,0.0,0.00017518556166988783,0.00019660043827353718
Hungary,2021W17,0.0001538075978623964,0.0,0.0002645542641145129,0.0003340947665817265
Finland,2021W17,2.108258597071966e-06,0.0,0.0001988054886084855,0.00018655076786091082
Greece,2021W17,5.056827503747671e-05,0.0,0.0002230884260746736,0.00026342325496374444
Lithuania,2021W17,3.1238673000248e-05,0.0,0.00029269948265077823,0.00030225204601384994
Slovenia,2021W17,2.3075958944391838e-05,0.0,0.0002007271934187704,0.00019946479580700344
Czechia,2021W17,4.9275305711690065e-05,0.0,0.00020932365627605485,0.00023749949813630638
Albania,2021W17,1.013049133000747e-05,2.1880385000660462e-05,0.00015905490200970548,0.0001910657783403734
Germany,2021W17,1.9373451980313733e-05,0.0,0.00022406191988519727,0.00023223690057510373
Spain,2021W17,1.3277440092672032e-05,0.0,0.0001734883096980378,0.00016806369880014628
Iceland,2021W17,0.0,0.0,0.00015140339462746294,0.00013196237083956992
Slovakia,2021W17,7.601037477510545e-05,0.0,0.00019859755693032617,0.0002276037567562997
United Kingdom,2021W17,3.165928630185806e-06,0.0,0.00019888646191015678,0.00015039911506843187
Croatia,2021W17,7.110375574001792e-05,4.476188653240702e-06,0.00025045678924389667,0.0003260367336371553
Liechtenstein,2021W17,0.0,0.0,0.00019108169611061894,0.00018776938505526394
Latvia,2021W17,2.693818953181955e-05,0.0,0.00030263516125933785,0.00032202580819410423
Luxembourg,2021W17,1.733020339356892e-05,0.0,0.00014256716393482518,0.0001302391042910634
Norway,2021W17,4.451559520411235e-06,0.0,0.00015391390274929024,0.00014102787869525038
Belgium,2021W17,2.394394163609415e-05,0.0,0.00019153518311766125,0.00018973410137420628
Portugal,2021W17,2.1362848763071638e-06,0.0,0.00021345456256860142,0.0001867307189608489
Europe**,2021W17,3.112080741380327e-05,0.0,0.00020267901998447655,0.00022292602567066023
Serbia,2021W17,3.327731974570889e-05,4.557580439846493e-05,0.00029995531593489426,0.0003788084400790681
Romania,2021W17,5.534243164298313e-05,2.624827244238868e-05,0.0002730660959353764,0.00035465680002074823
North Macedonia,2021W17,0.00011423647498140636,0.0,0.0,0.0
Montenegro,2021W17,7.356822540015476e-05,1.5548481165923377e-05,0.00021643307630025806,0.00030554978286633617
Switzerland,2021W17,6.651057825757663e-06,0.0,0.00015219662933647953,0.00014532369122175704
Estonia,2021W17,3.658960794986923e-05,0.0,0.00023752447705541663,0.00026715426078466163
Ireland,2021W17,8.189641741125823e-06,0.0,0.0,0.00011838360175383507
Cyprus,2021W17,1.6368919736862174e-05,9.154880836685892e-06,0.00014634985666350477,0.00017187365723705283
Bulgaria,2021W18,8.501350673775416e-05,6.430505067014933e-05,0.00030259281032447784,0.0004519113677323813
Sweden,2021W18,1.2364359364805927e-05,0.0,0.00018001464670843186,0.00015990167604511355
Netherlands,2021W18,7.915882588959022e-06,0.0,0.0001696932650540714,0.00017687705842751088
Italy,2021W18,3.386442006345004e-05,0.0,0.00020265537066742724,0.0002315588045215967
Poland,2021W18,7.083333146141655e-05,1.4633486897106211e-05,0.000206587437489233,0.0002920542558477558
Malta,2021W18,5.166957308015242e-06,0.0,0.00014945406369843404,0.00012529871471936963
Denmark,2021W18,2.5684733593662376e-06,0.0,0.0001816350494176843,0.0001823045313292392
Austria,2021W18,2.1867310058156598e-05,0.0,0.00018075432225600168,0.00018796184430534946
France,2021W18,2.7506521824407527e-05,0.0,0.00017136409289873362,0.00019371823958693886
Hungary,2021W18,0.00012075095377838469,0.0,0.0002605523926593939,0.00030641625008444003
Finland,2021W18,1.566134957824889e-06,0.0,0.0001983855208451848,0.0001886590264579828
Greece,2021W18,4.9350890638426345e-05,0.0,0.00022251617607872297,0.00026236194548764924
Lithuania,2021W18,3.2073294034605775e-05,0.0,0.00028311458406927477,0.0003069020774909861
Slovenia,2021W18,2.102125027126106e-05,0.0,0.0001949100664396142,0.0001945651058941531
Czechia,2021W18,3.896549143193696e-05,0.0,0.00020297439571466869,0.00022709624143105707
Albania,2021W18,8.363545167796865e-06,1.1888546337343889e-05,0.00015726709959161804,0.00017751919109675878
Germany,2021W18,1.9245177520688233e-05,0.0,0.0002171576542607033,0.0002331628818305253
Spain,2021W18,1.2735934326180639e-05,0.0,0.00016893774035865543,0.00016887244117867238
Iceland,2021W18,0.0,0.0,0.00014793400575387143,0.00013196237083956992
Slovakia,2021W18,5.781672683696776e-05,0.0,0.00019417548792695954,0.00021685851502102374
United Kingdom,2021W18,2.410707108609097e-06,0.0,0.0001927704832862975,0.0001381355179101134
Croatia,2021W18,7.440706611121502e-05,2.771800413455921e-06,0.000245802305019127,0.000322981171543798
Liechtenstein,2021W18,8.534972047966543e-06,0.0,0.00019150282384513363,0.00018776938505526394
Latvia,2021W18,2.8170655719549855e-05,2.2143338341333995e-06,0.00029392968441763445,0.0003243146739713177
Luxembourg,2021W18,8.402522857487961e-06,0.0,0.00014214041197526964,0.00013339005036262138
Norway,2021W18,3.647805718114762e-06,0.0,0.000150342351586504,0.00013762738183938067
Belgium,2021W18,2.2876561105328503e-05,0.0,0.00018724515455609153,0.00019221503990517506
Portugal,2021W18,1.5860296808947122e-06,0.0,0.00020723289664699942,0.0001892230513165406
Europe**,2021W18,2.723187916968605e-05,0.0,0.00019754718666351143,0.00021573294690970942
Serbia,2021W18,2.7407705038375396e-05,2.515011428189573e-05,0.0002998616091820249,0.000352419428502296
Romania,2021W18,4.914505143704054e-05,1.4941148148771825e-05,0.00026868013421730674,0.00033276633380311906
North Macedonia,2021W18,0.00010634142946082961,0.0,0.0,0.0
Montenegro,2021W18,5.85323837125319e-05,8.55941279115779e-06,0.0002212741672910775,0.0002883659637947672
Switzerland,2021W18,6.57416698384139e-06,0.0,0.000152713159285652,0.0001440165469091804
Estonia,2021W18,2.8319354098186456e-05,0.0,0.00023495180444388486,0.0002558766418960033
Ireland,2021W18,5.792673426649973e-06,0.0,0.0,0.00012124664724057012
Cyprus,2021W18,1.785700334930419e-05,2.1092080002216725e-07,0.00014971350315351096,0.0001677814273028373
Bulgaria,2021W19,6.703729471214061e-05,4.2442729290494624e-05,0.0002997800095670973,0.00040926003356973255
Sweden,2021W19,1.1304557133536847e-05,0.0,0.0001744493389298191,0.00015890610425210318
Netherlands,2021W19,7.591617519049857e-06,0.0,0.00016908931360756722,0.00017445460761113065
Italy,2021W19,2.8372284140896493e-05,0.0,0.00019934372815392915,0.00021947160374122273
Poland,2021W19,5.6263212043784034e-05,1.2867199181698913e-05,0.00020250453578909736,0.0002716349470145803
Malta,2021W19,3.2293483175095267e-06,0.0,0.0001483854603747005,0.0001330491506813925
Denmark,2021W19,1.598161201383437e-06,4.820464292111366e-07,0.00017942524309795288,0.00018150545072854747
Austria,2021W19,1.7911789808728952e-05,0.0,0.00017501812259418614,0.00018467801617374916
France,2021W19,2.3244809236531385e-05,0.0,0.00016848761053454186,0.00018524900960016535
Hungary,2021W19,9.228455871743783e-05,0.0,0.0002540586035121187,0.00028247159286710926
Finland,2021W19,1.686606877657573e-06,0.0,0.00019468953956789617,0.00019233342001287964
Greece,2021W19,4.4169203196314535e-05,0.0,0.0002202413348974633,0.0002553697889392574
Lithuania,2021W19,2.909250462618516e-05,2.9555460117846422e-06,0.000274377100547669,0.0003064251511856388
Slovenia,2021W19,1.849237805817702e-05,0.0,0.0001862310237321279,0.0001855559986350412
Czechia,2021W19,3.0088461009793048e-05,0.0,0.00019943434911127018,0.0002188733079873869
Albania,2021W19,6.714395416400299e-06,4.967117421118737e-06,0.00015276227665888127,0.00016444378949640031
Germany,2021W19,1.8363290610762926e-05,0.0,0.0002142969759598732,0.00023034485229562758
Spain,2021W19,1.2292884153596774e-05,0.0,0.00016588798655583004,0.00016643918150067213
Iceland,2021W19,0.0,0.0,0.00013913872992618877,0.00012834696341930773
Slovakia,2021W19,4.548411984534423e-05,0.0,0.0001885869202457704,0.0002091048462688644
United Kingdom,2021W19,1.850542801214452e-06,0.0,0.00018704985183976559,0.00013925084505787236
Croatia,2021W19,7.201216609209712e-05,1.1473300449137084e-06,0.0002446189615721517,0.0003177784577091625
Liechtenstein,2021W19,8.534972047966543e-06,0.0,0.0001664934239537942,0.00017069944095933086
Latvia,2021W19,2.7466389326561107e-05,1.7251173092561725e-05,0.0002891047078575429,0.0003338222702766658
Luxembourg,2021W19,8.402522857487961e-06,0.0,0.00013740687812983037,0.00012341205446935442
Norway,2021W19,2.349434191328152e-06,0.0,0.0001486331310317371,0.0001347833299235624
Belgium,2021W19,2.0078293227375334e-05,0.0,0.0001846051311245487,0.00018832054337400314
Portugal,2021W19,1.521293775552071e-06,0.0,0.00020055353731426287,0.00018899647564784132
Europe**,2021W19,2.2912029156479613e-05,0.0,0.00019259432861498148,0.00020878566242343505
Serbia,2021W19,2.270231143001714e-05,3.9652645140554543e-05,0.0002860867165102256,0.0003484416730807973
Romania,2021W19,3.850361147557609e-05,1.672459253839404e-05,0.00025710587067880036,0.0003123340746927705
North Macedonia,2021W19,8.813448775011182e-05,0.0,0.0,0.0
Montenegro,2021W19,5.208845156069352e-05,6.95283534634447e-06,0.00021482582954609287,0.00027386711645313084
Switzerland,2021W19,5.536140617971696e-06,0.0,0.0001501450343780636,0.00014428566485588735
Estonia,2021W19,2.0800941505747575e-05,0.0,0.00023541881691681492,0.0002501125255751335
Ireland,2021W19,4.793936628951702e-06,0.0,0.0,0.00012078057006831092
Cyprus,2021W19,1.8229024252414694e-05,0.0,0.00014464410306631726,0.00015438867479085916
Bulgaria,2021W20,5.026592263462448e-05,2.6294914152977335e-05,0.00029525277119526284,0.00037181360798286465
Sweden,2021W20,1.0212639683138402e-05,0.0,0.00017116639704455895,0.00015665803891304757
Netherlands,2021W20,7.019385042739567e-06,0.0,0.00016673434741347048,0.00017186048705185734
Italy,2021W20,2.3184016394385866e-05,0.0,0.00019743233242429148,0.00021062003631686134
Poland,2021W20,4.367512217208099e-05,1.0037187795313734e-05,0.00019682503365829214,0.00025053734362568683
Malta,2021W20,1.2917393270038105e-06,0.0,0.0001504876211857982,0.00014338306529742298
Denmark,2021W20,1.027389343746495e-06,2.063694290422835e-06,0.00018041206859610744,0.0001835031522302768
Austria,2021W20,1.4217483160678605e-05,0.0,0.0001735752040234489,0.00017829694105438946
France,2021W20,1.8352461722356807e-05,0.0,0.0001669742100530681,0.0001778242687100736
Hungary,2021W20,6.0769416171022544e-05,0.0,0.00024692476937452544,0.0002626718620064266
Finland,2021W20,2.0480226371556245e-06,4.530359219031589e-07,0.00018983236145382086,0.00019233342001287964
Greece,2021W20,3.998639526111584e-05,0.0,0.0002160453738177064,0.00024588043362358276
Lithuania,2021W20,2.8377115168164213e-05,8.367131917209467e-06,0.0002713501461689807,0.00030809439325435434
Slovenia,2021W20,1.4382960711915461e-05,0.0,0.0001846748414413415,0.00018950736146798505
Czechia,2021W20,2.1678642715130393e-05,0.0,0.00019344962972792654,0.00020569792599241542
Albania,2021W20,5.418634897445856e-06,1.923711092967814e-06,0.00014225909574341756,0.00014960144173383123
Germany,2021W20,1.690016005565957e-05,0.0,0.00021128809979227756,0.00022335389424603787
Spain,2021W20,9.87368956044043e-06,0.0,0.00016402933979921708,0.00016460368792853896
Iceland,2021W20,0.0,0.0,0.0001433327794165243,0.00012292385228891445
Slovakia,2021W20,3.3823090462175434e-05,0.0,0.0001847738639376136,0.00019890907712232414
United Kingdom,2021W20,1.4904371750321803e-06,0.0,0.00018450399952179634,0.00014009109151896432
Croatia,2021W20,6.21848177377857e-05,0.0,0.00023865356454499386,0.0002983715092783794
Liechtenstein,2021W20,8.534972047966543e-06,0.0,0.00017609230322296102,0.00012802458071949814
Latvia,2021W20,3.239625407748233e-05,1.3727216898307003e-05,0.00028400140073768553,0.00033012487171347484
Luxembourg,2021W20,7.352207500301966e-06,0.0,0.00013115776958438956,0.00011921079304061045
Norway,2021W20,1.545680389031679e-06,0.0,0.00014661076709735055,0.0001324957229477955
Belgium,2021W20,1.6299189186015897e-05,0.0,0.0001846563318983373,0.0001833009700671593
Portugal,2021W20,1.327086059524147e-06,0.0,0.00019890161277845122,0.0001871838702982474
Europe**,2021W20,1.8452708091739217e-05,0.0,0.00018971784608353746,0.0002009465137242126
Serbia,2021W20,1.8433500733774602e-05,2.0267905516453525e-05,0.0002768025115720614,0.0003155039178222895
Romania,2021W20,2.9355097838232266e-05,1.1150661860614131e-05,0.00025111830214885546,0.00029162406184770186
North Macedonia,2021W20,6.525496807823636e-05,0.0,0.0,0.0
Montenegro,2021W20,3.7589604219057175e-05,1.1768175229766152e-05,0.000206788523586752,0.0002561463030355753
Switzerland,2021W20,4.459668831143866e-06,0.0,0.00014876623308044879,0.00014105624949540386
Estonia,2021W20,1.854541772801591e-05,0.0,0.00024327764199711437,0.00025136559434054
Ireland,2021W20,2.5301332208356204e-06,0.0,0.0,0.00011951550345789313
Cyprus,2021W20,1.488083612442016e-05,0.0,0.00013613246223714425,0.00013690369234466547
Bulgaria,2021W21,3.6386166432542166e-05,1.5169800731103614e-05,0.0002905221909001745,0.0003420781580638203
Sweden,2021W21,8.928030917963761e-06,0.0,0.00017164515940282606,0.00015135902775670215
Netherlands,2021W21,5.6460270995948695e-06,0.0,0.00016802662392615778,0.00016810282712408642
Italy,2021W21,1.861473937685157e-05,0.0,0.0001958869914219177,0.00020607326805310798
Poland,2021W21,3.36152210989635e-05,2.904993219871901e-06,0.00019771163290900514,0.00023423184722784056
Malta,2021W21,1.2917393270038105e-06,0.0,0.0001516445042309041,0.00014855002260543822
Denmark,2021W21,1.0844665295101893e-06,1.023784617921852e-06,0.00017637210873563963,0.00017848035988307165
Austria,2021W21,1.0560492741396444e-05,0.0,0.00017321510318731346,0.00017191586593502976
France,2021W21,1.4800213426566402e-05,0.0,0.00016631030799198315,0.00017087250401470568
Hungary,2021W21,4.127798561785917e-05,0.0,0.0002427610047815081,0.0002493121820139245
Finland,2021W21,1.9877866772392823e-06,0.0,0.0001863119250225628,0.00018799643089890302
Greece,2021W21,3.265087388222262e-05,0.0,0.00021138319484019865,0.0002348615440629474
Lithuania,2021W21,2.6827104675785498e-05,0.0,0.00027600998385470167,0.0003004635723687976
Slovenia,2021W21,1.35926881453267e-05,0.0,0.0001854143870802112,0.00018950736146798505
Czechia,2021W21,1.4140953725099424e-05,0.0,0.00019213320586700453,0.00019492089958518104
Albania,2021W21,4.4762636109335325e-06,1.5505673606025714e-06,0.00013815597586484926,0.00014418280683638538
Germany,2021W21,1.4839751547924984e-05,0.0,0.0002096099559583408,0.00021479157406603577
Spain,2021W21,7.82721971564829e-06,0.0,0.00016395401301991784,0.00016020834891481014
Iceland,2021W21,9.038518550655473e-07,0.0,0.0001486578490823241,0.00010575066704266903
Slovakia,2021W21,2.0941010881816198e-05,0.0,0.00018385241760596514,0.0001884690979363458
United Kingdom,2021W21,1.3053828949107351e-06,0.0,0.0001792658348745131,0.00014830350038273226
Croatia,2021W21,4.7732834863798316e-05,0.0,0.0002380455198169738,0.0002814420436259942
Liechtenstein,2021W21,0.0,0.0,0.0001843567071298381,0.00012802458071949814
Latvia,2021W21,2.8522788916044226e-05,1.4270754997294398e-05,0.0002808168636649903,0.00032361040757832894
Luxembourg,2021W21,6.827049821708968e-06,0.0,0.0001346094340401713,0.00011343405857608747
Norway,2021W21,9.892354489802744e-07,0.0,0.00014845098247184572,0.00013447419384575606
Belgium,2021W21,1.1827730205781446e-05,0.0,0.0001821459091780327,0.00017591585071915917
Portugal,2021W21,1.0357744854822612e-06,0.0,0.00019560041961125675,0.0001855007367593387
Europe**,2021W21,1.4611938013398296e-05,0.0,0.00018842335019457175,0.00019489734775812997
Serbia,2021W21,1.5765494048623015e-05,1.55697983853345e-05,0.00027218684991137847,0.000303522142345336
Romania,2021W21,2.333131371648975e-05,5.702542827382679e-06,0.0002466714443826828,0.0002757053009265552
North Macedonia,2021W21,5.139835757273431e-05,0.0,0.0,0.0
Montenegro,2021W21,2.523873426136696e-05,8.548879806676464e-06,0.00019873093774412456,0.00023251855181216798
Switzerland,2021W21,3.7676512538974043e-06,0.0,0.00014675734563080373,0.00014063334986486433
Estonia,2021W21,1.3783756419471285e-05,0.0,0.0002414785857120975,0.00024610270552583274
Ireland,2021W21,1.4648139699574643e-06,0.0,0.0,0.00011818385439429542
Cyprus,2021W21,1.0416585287094111e-05,0.0,0.00013346853256793198,0.0001242549816389083
Bulgaria,2021W22,2.713299563115396e-05,7.088213955709261e-06,0.00028597705501950786,0.00032019826460637105
Sweden,2021W22,7.96457434408278e-06,0.0,0.00016978965062829868,0.000146605975325556
Netherlands,2021W22,4.5587853946053165e-06,0.0,0.00016393077094564823,0.00016793115738119333
Italy,2021W22,1.3555896964581446e-05,0.0,0.0001926867311874362,0.0002034228622954003
Poland,2021W22,2.228682111645117e-05,0.0,0.00019939893513635221,0.00022083332749735747
Malta,2021W22,1.2917393270038105e-06,0.0,0.0001516445042309041,0.0001330491506813925
Denmark,2021W22,9.132349722191067e-07,2.5462356197879414e-06,0.0001741647315046092,0.00017762420209661625
Austria,2021W22,8.097621642696214e-06,0.0,0.00017257402180094993,0.00017195318216379793
France,2021W22,1.1637185124350813e-05,0.0,0.00016379586555436402,0.00016764542685278794
Hungary,2021W22,2.493806931933732e-05,0.0,0.00024248680035776987,0.0002444478882730647
Finland,2021W22,1.566134957824889e-06,0.0,0.00018236596467798924,0.00018179212702751983
Greece,2021W22,2.7718906316839087e-05,0.0,0.00021007778472649654,0.00023108453092743214
Lithuania,2021W22,2.5396325759743605e-05,0.0,0.00028047355790007336,0.00029640969877334553
Slovenia,2021W22,1.0589652392289405e-05,0.0,0.00018608800938941305,0.0001915620701411158
Czechia,2021W22,8.44096576982807e-06,0.0,0.00019213320586700453,0.0001889094368782555
Albania,2021W22,2.5915210379088876e-06,4.040950253099928e-06,0.0001353122037399098,0.0001419446750309186
Germany,2021W22,1.2518785544076101e-05,0.0,0.00020670190772688622,0.0002132362462430766
Spain,2021W22,6.0268888556249635e-06,0.0,0.00016315151992242374,0.0001575008200823532
Iceland,2021W22,9.038518550655473e-07,0.0,0.00015215579661093215,0.0001030391114774724
Slovakia,2021W22,1.172208189302831e-05,0.0,0.0001836066985841922,0.0001808375342039055
United Kingdom,2021W22,1.2053535543045486e-06,0.0,0.00016683270012822095,0.0001363700000484142
Croatia,2021W22,3.245502439701166e-05,2.493588719464512e-06,0.00023724416147016616,0.0002721927745866423
Liechtenstein,2021W22,0.0,0.0,0.00021093689957043138,0.00011095463662356504
Latvia,2021W22,2.6409989737077987e-05,2.0651097580770537e-06,0.00027981751403566865,0.0003082926135308237
Luxembourg,2021W22,6.30189214311597e-06,0.0,0.00013756663643637278,0.00011395921625468046
Norway,2021W22,6.800993711739386e-07,0.0,0.00014780482606280648,0.00013564891094142016
Belgium,2021W22,9.606424776890785e-06,0.0,0.00017912105649945013,0.00017349260843309663
Portugal,2021W22,8.415667694543371e-07,0.0,0.00019503573863166983,0.00018459443408454172
Europe**,2021W22,1.112766344794686e-05,0.0,0.00018579652608210004,0.0001895361555888516
Serbia,2021W22,1.188475705203889e-05,6.241527897179622e-06,0.0002740932108935662,0.0002922194958427847
Romania,2021W22,2.1525914440808995e-05,0.0,0.00024774286871210964,0.0002625467177441897
North Macedonia,2021W22,4.044196787070945e-05,0.0,0.0,0.0
Montenegro,2021W22,1.6646824725582467e-05,8.007836127913496e-06,0.00019605001534696832,0.00022070467620046428
Switzerland,2021W22,3.4216424652741737e-06,0.0,0.00014593810777246472,0.0001390186421846226
Estonia,2021W22,1.0525777629414436e-05,0.0,0.0002329062524209319,0.00023382263162484925
Ireland,2021W22,0.0,0.0,0.0,0.00011685220533069773
Cyprus,2021W22,6.324355352878568e-06,0.0,0.000143091079374829,0.00012648710705757136
Bulgaria,2021W23,1.980756874672163e-05,1.562502553603856e-06,0.00028398456514548535,0.00030535463644581085
Sweden,2021W23,6.679965578908137e-06,0.0,0.0001680455877517542,0.00014538559699864008
Netherlands,2021W23,3.2807995308456673e-06,6.436784736148376e-07,0.0001620038657096468,0.0001659283437141073
Italy,2021W23,1.0258364535671222e-05,0.0,0.00019663769203966103,0.00020165592512359515
Poland,2021W23,1.4799153942939906e-05,0.0,0.00020406016486039795,0.0002160588385467185
Malta,2021W23,1.2917393270038105e-06,0.0,0.000148137962566676,0.00012271523606536202
Denmark,2021W23,1.027389343746495e-06,3.7422730340727372e-06,0.00017308284846185182,0.00017785251083967106
Austria,2021W23,6.530340034432431e-06,0.0,0.0001713323151315741,0.0001733338826282208
France,2021W23,8.725425425582256e-06,0.0,0.00016162858796377785,0.00016510810664150906
Hungary,2021W23,1.469564799175235e-05,0.0,0.00024407385626539892,0.00024386554324775053
Finland,2021W23,7.228315189961027e-07,0.0,0.00018516551328002845,0.00018010552014986224
Greece,2021W23,2.0945254660584487e-05,0.0,0.00021102419607390435,0.00022771331259160036
Lithuania,2021W23,1.907705221389191e-05,0.0,0.0002882752034610734,0.0002939058356702722
Slovenia,2021W23,8.21883469252312e-06,0.0,0.00018195233892369603,0.00018855903438807852
Czechia,2021W23,6.6032647350684534e-06,0.0,0.00019277904888441457,0.00018626190148919504
Albania,2021W23,1.2957605189544438e-06,2.304957990019273e-06,0.00013645921394892026,0.00014005993245789396
Germany,2021W23,1.0093596541781499e-05,0.0,0.00020740857145624085,0.00021175708138052005
Spain,2021W23,6.19566987375215e-06,0.0,0.00016339941772138523,0.00015823220449423766
Iceland,2021W23,9.038518550655473e-07,0.0,0.00015013137792713914,0.0001066545188977346
Slovakia,2021W23,9.157876478928368e-06,0.0,0.00018465291586390798,0.000180898586713765
